ts,dpid,port_no,rx_bytes,tx_bytes,rx_pkts,tx_pkts,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bps,tx_bps,rx_pps,tx_pps,drop_ps,err_ps
1758555669.9684775,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555669.9684775,1,1,5266,2612,55,22,0,0,0,0,42128000000.0,20896000000.0,55000000.0,22000000.0,0.0,0.0
1758555669.9684775,1,2,2432,2334,20,19,0,0,0,0,19456000000.0,18672000000.0,20000000.0,19000000.0,0.0,0.0
1758555669.9684775,1,3,2236,2236,18,18,0,0,0,0,17888000000.0,17888000000.0,18000000.0,18000000.0,0.0,0.0
1758555669.9684775,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555669.9684775,2,1,1240,2522,14,21,0,0,0,0,9920000000.0,20176000000.0,14000000.0,21000000.0,0.0,0.0
1758555669.9684775,2,2,2334,2432,19,20,0,0,0,0,18672000000.0,19456000000.0,19000000.0,20000000.0,0.0,0.0
1758555669.9684775,2,3,2236,2236,18,18,0,0,0,0,17888000000.0,17888000000.0,18000000.0,18000000.0,0.0,0.0
1758555669.9684775,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555669.9684775,3,1,2236,2236,18,18,0,0,0,0,17888000000.0,17888000000.0,18000000.0,18000000.0,0.0,0.0
1758555669.9684775,3,2,2236,2236,18,18,0,0,0,0,17888000000.0,17888000000.0,18000000.0,18000000.0,0.0,0.0
1758555670.984092,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555670.984092,1,1,5266,2612,55,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555670.984092,1,2,2432,2334,20,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555670.984092,1,3,2236,2236,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555670.984092,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555670.984092,2,1,1240,2522,14,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555670.984092,2,2,2334,2432,19,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555670.984092,2,3,2236,2236,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555670.984092,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555670.984092,3,1,2236,2236,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555670.984092,3,2,2236,2236,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555671.9996681,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555671.9996681,1,1,5462,2808,57,24,0,0,0,0,1543.9512239898488,1543.9512239898488,1.9693255408033787,1.9693255408033787,0.0,0.0
1758555671.9996681,1,2,2628,2530,22,21,0,0,0,0,1543.9512239898488,1543.9512239898488,1.9693255408033787,1.9693255408033787,0.0,0.0
1758555671.9996681,1,3,2236,2236,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555671.9996681,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555671.9996681,3,1,2236,2236,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555671.9996681,3,2,2236,2236,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555671.9996681,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555671.9996681,2,1,1436,2718,16,23,0,0,0,0,1543.9512239898488,1543.9512239898488,1.9693255408033787,1.9693255408033787,0.0,0.0
1758555671.9996681,2,2,2530,2628,21,22,0,0,0,0,1543.9512239898488,1543.9512239898488,1.9693255408033787,1.9693255408033787,0.0,0.0
1758555671.9996681,2,3,2236,2236,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555673.0153754,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555673.0153754,1,1,5462,2808,57,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555673.0153754,1,2,2628,2530,22,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555673.0153754,1,3,2236,2236,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555673.0153754,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555673.0153754,3,1,2236,2236,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555673.0153754,3,2,2236,2236,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555673.0153754,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555673.0153754,2,1,1436,2718,16,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555673.0153754,2,2,2530,2628,21,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758555673.0153754,2,3,2236,2236,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
